,0,1
0,0.48892356037,0.51107643963
1,0.46334078609,0.53665921391
2,0.507746338405,0.492253661595
3,0.487061444335,0.512938555665
4,0.368561974833,0.631438025167
5,0.475132237184,0.524867762816
6,0.456942045107,0.543057954893
7,0.470393428921,0.529606571079
8,0.501906970915,0.498093029085
9,0.474230368766,0.525769631234
10,0.573959262971,0.426040737029
11,0.457687689394,0.542312310606
12,0.469087923056,0.530912076944
13,0.495517055618,0.504482944382
14,0.483573954038,0.516426045962
15,0.474077109216,0.525922890784
16,0.514749534341,0.485250465659
17,0.471626504276,0.528373495724
18,0.632594632852,0.367405367148
19,0.499554601215,0.500445398785
20,0.482983870761,0.517016129239
21,0.556194348685,0.443805651315
22,0.532132451959,0.467867548041
23,0.510048611977,0.489951388023
24,0.647573156353,0.352426843647
25,0.520863388976,0.479136611024
26,0.432030481841,0.567969518159
27,0.456089973462,0.543910026538
28,0.490666440039,0.509333559961
29,0.524974407571,0.475025592429
30,0.515127456745,0.484872543255
31,0.528302619675,0.471697380325
32,0.626842348585,0.373157651415
33,0.509140218798,0.490859781202
34,0.450990178331,0.549009821669
35,0.490752987597,0.509247012403
36,0.577752498935,0.422247501065
37,0.549355869677,0.450644130323
38,0.466047570443,0.533952429557
39,0.666387764819,0.333612235181
40,0.470461016121,0.529538983879
41,0.634571558506,0.365428441494
42,0.799459619776,0.200540380224
43,0.47250085359,0.52749914641
44,0.492700932709,0.507299067291
45,0.46450172262,0.53549827738
46,0.564416512646,0.435583487354
47,0.570103804496,0.429896195504
48,0.516940462926,0.483059537074
49,0.526953018851,0.473046981149
50,0.575793661377,0.424206338623
51,0.470294066766,0.529705933234
52,0.465060999515,0.534939000485
53,0.449760136826,0.550239863174
54,0.563056910583,0.436943089417
55,0.514942176437,0.485057823563
56,0.505991336791,0.494008663209
57,0.516958360202,0.483041639798
58,0.546037945794,0.453962054206
59,0.459756100736,0.540243899264
60,0.498317198266,0.501682801734
61,0.481091031727,0.518908968273
62,0.505403002983,0.494596997017
63,0.48021858085,0.51978141915
64,0.444964233187,0.555035766813
65,0.53412366367,0.46587633633
66,0.489187341434,0.510812658566
67,0.904641238049,0.0953587619513
68,0.486204979664,0.513795020336
69,0.516296953999,0.483703046001
70,0.513067395225,0.486932604775
71,0.501463225894,0.498536774106
72,0.519031083553,0.480968916447
73,0.524524929652,0.475475070348
74,0.468731409699,0.531268590301
75,0.538125219951,0.461874780049
76,0.480380481552,0.519619518448
77,0.504746869308,0.495253130692
78,0.466597738113,0.533402261887
79,0.564099496431,0.435900503569
80,0.554722416481,0.445277583519
81,0.51430981384,0.48569018616
82,0.392881124194,0.607118875806
83,0.484976424894,0.515023575106
84,0.505727777014,0.494272222986
85,0.49906031787,0.50093968213
86,0.476568859225,0.523431140775
87,0.527732727168,0.472267272832
88,0.504159674956,0.495840325044
89,0.525765585598,0.474234414402
90,0.498644018499,0.501355981501
91,0.505724916103,0.494275083897
92,0.539295135459,0.460704864541
93,0.465391619121,0.534608380879
94,0.457787818452,0.542212181548
95,0.468662439198,0.531337560802
96,0.448125601435,0.551874398565
97,0.484002301329,0.515997698671
98,0.455829132848,0.544170867152
99,0.504166250063,0.495833749937
100,0.374221374325,0.625778625675
101,0.696378768249,0.303621231751
102,0.396809998405,0.603190001595
103,0.476474461425,0.523525538575
104,0.460740117947,0.539259882053
105,0.468313866764,0.531686133236
106,0.448475893351,0.551524106649
107,0.472655716876,0.527344283124
108,0.640145242493,0.359854757507
109,0.50290118028,0.49709881972
110,0.501680147431,0.498319852569
111,0.459376090277,0.540623909723
112,0.511076350858,0.488923649142
113,0.515467051369,0.484532948631
114,0.56571519489,0.43428480511
115,0.668896103873,0.331103896127
116,0.46645161835,0.53354838165
117,0.51349341503,0.48650658497
118,0.489203678711,0.510796321289
119,0.501047010602,0.498952989398
120,0.48699676268,0.51300323732
121,0.645362713695,0.354637286305
122,0.510407638982,0.489592361018
123,0.500036645771,0.499963354229
124,0.560139280634,0.439860719366
125,0.493730824659,0.506269175341
126,0.514981804188,0.485018195812
127,0.493065794589,0.506934205411
128,0.462599331047,0.537400668953
129,0.502076884066,0.497923115934
130,0.459405387456,0.540594612544
131,0.712804735992,0.287195264008
132,0.557833179613,0.442166820387
133,0.488284817844,0.511715182156
134,0.467054083315,0.532945916685
135,0.469032624456,0.530967375544
136,0.500062043761,0.499937956239
137,0.466189578867,0.533810421133
138,0.53206752496,0.46793247504
139,0.609605002394,0.390394997606
140,0.491360105488,0.508639894512
141,0.647401332466,0.352598667534
142,0.429811143214,0.570188856786
143,0.516833895065,0.483166104935
144,0.617112155193,0.382887844807
145,0.513614893548,0.486385106452
146,0.541878386182,0.458121613818
147,0.454057075137,0.545942924863
148,0.466872574928,0.533127425072
149,0.485613125944,0.514386874056
150,0.509284083426,0.490715916574
151,0.488311415585,0.511688584415
152,0.447568672743,0.552431327257
153,0.528702911545,0.471297088455
154,0.457952333383,0.542047666617
155,0.510201201998,0.489798798002
156,0.506418888163,0.493581111837
157,0.494648164654,0.505351835346
158,0.455833945713,0.544166054287
159,0.504869929534,0.495130070466
160,0.408138326575,0.591861673425
161,0.597520780153,0.402479219847
162,0.500106586571,0.499893413429
163,0.448504407315,0.551495592685
164,0.49632665462,0.50367334538
165,0.432221586329,0.567778413671
166,0.487606349817,0.512393650183
167,0.501416974949,0.498583025051
168,0.561998099194,0.438001900806
169,0.507429853952,0.492570146048
170,0.593080163062,0.406919836938
171,0.530208788027,0.469791211973
172,0.43031941782,0.56968058218
173,0.480960606628,0.519039393372
174,0.590584297407,0.409415702593
175,0.459103979761,0.540896020239
176,0.737707045394,0.262292954606
177,0.50324947198,0.49675052802
178,0.452638447111,0.547361552889
179,0.471423961349,0.528576038651
180,0.536742117497,0.463257882503
181,0.483918258833,0.516081741167
182,0.476033793073,0.523966206927
183,0.479289597807,0.520710402193
184,0.53506098538,0.46493901462
185,1.0,2.84103074762e-13
186,0.513222417922,0.486777582078
187,0.458240651066,0.541759348934
188,0.269728160385,0.730271839615
189,0.492626204061,0.507373795939
190,0.477093085224,0.522906914776
191,0.583557305058,0.416442694942
192,0.41800132212,0.58199867788
193,0.492712616784,0.507287383216
194,0.529536824127,0.470463175873
195,0.509551916636,0.490448083364
196,0.456448158436,0.543551841564
197,0.543657145734,0.456342854266
198,0.684280084267,0.315719915733
199,0.497602776045,0.502397223955
200,0.490704278872,0.509295721128
201,0.446237383607,0.553762616393
202,0.499517151071,0.500482848929
203,0.561756960208,0.438243039792
204,0.46657918953,0.53342081047
205,0.522807072119,0.477192927881
206,0.5145220697,0.4854779303
207,0.578458957051,0.421541042949
208,0.566787437126,0.433212562874
209,0.592882752067,0.407117247933
210,0.484113140757,0.515886859243
211,0.586128956024,0.413871043976
212,0.547836636819,0.452163363181
213,0.596992913247,0.403007086753
214,0.492429150961,0.507570849039
215,0.52136384218,0.47863615782
216,0.482600919722,0.517399080278
217,0.472052190698,0.527947809302
218,0.543086399637,0.456913600363
219,0.462287754488,0.537712245512
220,0.486517019951,0.513482980049
221,0.675948479486,0.324051520514
222,0.511931255573,0.488068744427
223,0.338516744836,0.661483255164
224,0.505732619402,0.494267380598
225,0.647782131208,0.352217868792
226,0.47594140875,0.52405859125
227,0.47649745877,0.52350254123
228,0.707594183177,0.292405816823
229,0.455443257571,0.544556742429
230,0.389012554093,0.610987445907
231,0.510857121167,0.489142878833
232,0.579583254719,0.420416745281
233,0.468853223187,0.531146776813
234,0.464180819493,0.535819180507
235,0.526877772097,0.473122227903
236,0.503679028522,0.496320971478
237,0.547387082767,0.452612917233
238,0.490888037667,0.509111962333
239,0.523625625767,0.476374374233
240,0.416651543943,0.583348456057
241,0.483900526614,0.516099473386
242,0.496818404644,0.503181595356
243,0.536403459195,0.463596540805
244,0.519062538338,0.480937461662
245,0.654696056252,0.345303943748
246,0.48326826982,0.51673173018
247,0.595361255221,0.404638744779
248,0.477296676004,0.522703323996
249,0.513669725961,0.486330274039
250,0.459624415147,0.540375584853
251,0.724853457483,0.275146542517
252,0.483941701612,0.516058298388
253,0.647253952555,0.352746047445
254,0.407029211832,0.592970788168
255,0.595328559304,0.404671440696
256,0.523466772975,0.476533227025
257,0.459154149014,0.540845850986
258,0.463607439929,0.536392560071
259,0.278066607311,0.721933392689
260,0.484640623718,0.515359376282
261,0.469256873686,0.530743126314
262,0.770025964801,0.229974035199
263,0.412942418108,0.587057581892
264,0.536721114454,0.463278885546
265,0.479620989247,0.520379010753
266,0.489515953398,0.510484046602
267,0.446380615645,0.553619384355
268,0.534442685415,0.465557314585
269,0.46537809245,0.53462190755
270,0.617937490972,0.382062509028
271,0.542097997815,0.457902002185
272,0.467875330048,0.532124669952
273,0.512574163752,0.487425836248
274,0.509888326328,0.490111673672
275,0.473563840934,0.526436159066
276,0.455178733102,0.544821266898
277,0.804680441711,0.195319558289
278,0.576070742932,0.423929257068
279,0.581156502947,0.418843497053
280,0.476006763909,0.523993236091
281,0.499133206409,0.500866793591
282,0.47362111788,0.52637888212
283,0.502161103854,0.497838896146
284,0.531643709482,0.468356290518
285,0.492907344334,0.507092655666
286,0.48496905908,0.51503094092
287,0.259220128613,0.740779871387
288,0.430687486947,0.569312513053
289,0.557430880825,0.442569119175
290,0.495619782441,0.504380217559
291,0.359704177396,0.640295822604
292,0.547666098815,0.452333901185
293,0.719976640587,0.280023359413
294,0.531501211271,0.468498788729
295,0.451583558215,0.548416441785
296,0.408457739378,0.591542260622
297,0.478170451309,0.521829548691
298,0.486706560423,0.513293439577
299,0.480198937141,0.519801062859
300,0.452828407102,0.547171592898
301,0.523185079166,0.476814920834
302,0.583641568319,0.416358431681
303,0.524884601787,0.475115398213
304,0.519805603792,0.480194396208
305,0.476394382341,0.523605617659
306,0.443544222517,0.556455777483
307,0.544353897706,0.455646102294
308,0.414786491,0.585213509
309,0.522796918345,0.477203081655
310,0.498887286643,0.501112713357
311,0.47281599308,0.52718400692
312,0.479520380315,0.520479619685
313,0.491803930322,0.508196069678
314,0.480043440486,0.519956559514
315,0.455963458429,0.544036541571
316,0.525379639211,0.474620360789
317,0.432448361221,0.567551638779
318,0.496603080567,0.503396919433
319,0.484659889758,0.515340110242
320,0.683461163634,0.316538836366
321,0.470423439003,0.529576560997
322,0.466299439989,0.533700560011
323,0.555681794398,0.444318205602
324,0.54717522058,0.45282477942
325,0.560453750339,0.439546249661
326,0.523505292229,0.476494707771
327,0.463146639544,0.536853360456
328,0.547532656545,0.452467343455
329,0.521370503999,0.478629496001
330,0.522386620487,0.477613379513
331,0.309843149005,0.690156850995
332,0.514701371522,0.485298628478
333,0.478196225054,0.521803774946
334,0.488282906454,0.511717093546
335,0.54768937144,0.45231062856
336,0.453697910474,0.546302089526
337,0.494785704453,0.505214295547
338,0.433263790734,0.566736209266
339,0.491432318507,0.508567681493
340,0.456290758509,0.543709241491
341,0.459630127671,0.540369872329
342,0.514284115259,0.485715884741
343,0.473819598538,0.526180401462
344,0.507334530448,0.492665469552
